,time,Force_Fx1,Force_Fy1,Force_Fz1,Moment_Mx1,Moment_My1,Moment_Mz1,Force_Fx2,Force_Fy2,Force_Fz2,Moment_Mx2,Moment_My2,Moment_Mz2,Force_Fx3,Force_Fy3,Force_Fz3,Moment_Mx3,Moment_My3,Moment_Mz3,Force_Fx4,Force_Fy4,Force_Fz4,Moment_Mx4,Moment_My4,Moment_Mz4,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6,Voltage_7,Voltage_8,Voltage_9,Voltage_10,Voltage_11,Voltage_12,Voltage_13,Voltage_14,Voltage_15,Voltage_16,Voltage_1-VM,Voltage_2-VL,Voltage_3-RF,Voltage_4-GRA,Voltage_5-TA,Voltage_6-AL,Voltage_7-ST,Voltage_8-BF,Voltage_9-MG,Voltage_10-LG,Voltage_11-TFL,Voltage_12-Gmax,Voltage_13-Gmed-intra,Voltage_14-PIR-intra,Voltage_15-OI-intra,Voltage_16-QF-intra,Force_Rig
0,0.255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.7441818714141846,-8.911445617675781,-824.322021484375,-282294.84375,15311.8642578125,-1060.367431640625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00579833984375,0.00545501708984375,0.00766754150390625,0.009613037109375,0.008697509765625,0.01026153564453125,0.0074005126953125,0.01495361328125,0.0055694580078125,0.0127410888671875,0.01430511474609375,0.0092315673828125,0.02033233642578125,0.00934600830078125,0.00240325927734375,0.0177764892578125,-0.00701904296875,0.006256103515625,0.048828125,0.0897216796875,0.106658935546875,0.115509033203125,0.106353759765625,0.1202392578125,0.07720947265625,-0.1025390625,0.1556396484375,0.09063720703125,0.932769775390625,-0.264892578125,-0.00640869140625,1.339111328125,7.108732223510742
1,0.2555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2666792571544647,-8.647075653076172,-819.0205078125,-280219.84375,16810.10546875,-299.8238220214844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.007781982421875,0.00652313232421875,0.0096893310546875,0.01506805419921875,0.00946044921875,0.01491546630859375,0.00965118408203125,0.0217437744140625,0.00637054443359375,0.012359619140625,0.0287628173828125,0.00942230224609375,0.0200653076171875,0.00675201416015625,0.003509521484375,0.0238800048828125,0.107269287109375,0.05340576171875,-0.042877197265625,0.112457275390625,0.094757080078125,0.13336181640625,0.102691650390625,0.12359619140625,0.05523681640625,0.06500244140625,0.1470947265625,0.08636474609375,0.96832275390625,1.5643310546875,-0.30517578125,2.0440673828125,3.145235776901245
2,0.256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.3202896118164062,-8.377849578857422,-812.307373046875,-278413.375,17891.36328125,433.2060241699219,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0064849853515625,-0.0041961669921875,-0.00774383544921875,-0.00957489013671875,-0.00690460205078125,-0.00957489013671875,-0.00675201416015625,-0.0140380859375,-0.00560760498046875,-0.0116729736328125,-0.0145721435546875,-0.00576019287109375,-0.01743316650390625,-0.00713348388671875,-0.00274658203125,-0.018768310546875,0.185089111328125,0.10528564453125,0.264739990234375,0.11016845703125,0.085601806640625,0.1123046875,0.095672607421875,0.09918212890625,0.097198486328125,0.08270263671875,0.074310302734375,0.093536376953125,-0.511322021484375,0.2545166015625,0.5889892578125,-0.942535400390625,0.40127673745155334
3,0.2565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.639277458190918,-7.931614398956299,-808.7794799804688,-277019.84375,19341.2109375,1047.7530517578125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006103515625,-0.00553131103515625,-0.0086212158203125,-0.01338958740234375,-0.009765625,-0.01434326171875,-0.00881195068359375,-0.02010345458984375,-0.0084686279296875,-0.01251220703125,-0.0267791748046875,-0.00759124755859375,-0.02056121826171875,-0.00823974609375,-0.0026702880859375,-0.0237274169921875,0.1544189453125,-0.07080078125,0.343170166015625,0.097503662109375,0.094757080078125,0.09735107421875,0.098724365234375,0.07843017578125,0.112152099609375,0.12420654296875,0.0811767578125,0.10711669921875,-0.696258544921875,-1.48681640625,0.5706787109375,-1.9866943359375,-1.4280292987823486
4,0.257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.157104015350342,-7.13043212890625,-802.77587890625,-274707.96875,20424.70703125,1574.8988037109375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00675201416015625,0.00461578369140625,0.00720977783203125,0.009765625,0.00736236572265625,0.01071929931640625,0.0092315673828125,0.013275146484375,0.0041961669921875,0.0136566162109375,0.01766204833984375,0.007171630859375,0.01728057861328125,0.00690460205078125,0.00255584716796875,0.017852783203125,0.08270263671875,0.1959228515625,0.051727294921875,0.087432861328125,0.07568359375,0.06561279296875,0.089874267578125,0.069732666015625,0.10345458984375,0.17730712890625,0.082550048828125,0.113372802734375,1.101226806640625,0.09002685546875,-0.140380859375,1.09710693359375,7.71850061416626
5,0.2575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.385974884033203,-6.239315032958984,-794.6549072265625,-272128.4375,21405.607421875,1809.7904052734375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0079345703125,0.00885009765625,0.012054443359375,0.01422882080078125,0.00949859619140625,0.01285552978515625,0.00850677490234375,0.020751953125,0.00820159912109375,0.012664794921875,0.0295257568359375,0.01041412353515625,0.0209808349609375,0.00888824462890625,0.00171661376953125,0.02506256103515625,0.0543212890625,0.25970458984375,0.0299072265625,0.103302001953125,0.0921630859375,0.101470947265625,0.10040283203125,0.12298583984375,0.10589599609375,0.020751953125,0.1226806640625,0.097503662109375,0.83251953125,1.4593505859375,-0.3240966796875,1.93023681640625,4.364773273468018
6,0.258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.546401977539062,-5.526084899902344,-789.0040283203125,-270077.9375,22392.794921875,2191.086181640625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0061798095703125,-0.0060272216796875,-0.00812530517578125,-0.01010894775390625,-0.0072479248046875,-0.0089263916015625,-0.00682830810546875,-0.01216888427734375,-0.00606536865234375,-0.01190185546875,-0.015411376953125,-0.0051116943359375,-0.0168609619140625,-0.0072479248046875,-0.0023651123046875,-0.0183868408203125,0.087127685546875,0.139617919921875,0.047607421875,0.113372802734375,0.0323486328125,0.102996826171875,0.1031494140625,0.110931396484375,0.10772705078125,0.107879638671875,0.092926025390625,0.102691650390625,-1.031036376953125,0.50140380859375,0.48126220703125,-1.024322509765625,2.2305827140808105
7,0.2585,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.59745979309082,-5.436861038208008,-782.9991455078125,-267924.3125,23268.34375,2688.735107421875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0067138671875,-0.00499725341796875,-0.01007080078125,-0.01422882080078125,-0.010528564453125,-0.0127410888671875,-0.0080108642578125,-0.02193450927734375,-0.0061798095703125,-0.00926971435546875,-0.0289154052734375,-0.0093841552734375,-0.01750946044921875,-0.0070953369140625,-0.0037384033203125,-0.02452850341796875,0.246734619140625,-0.119781494140625,0.1641845703125,0.09796142578125,0.187835693359375,0.108184814453125,0.094451904296875,0.093231201171875,0.121612548828125,0.0653076171875,0.09552001953125,0.095672607421875,-0.406341552734375,-1.5814208984375,0.416259765625,-1.489105224609375,-3.5622196197509766
8,0.259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.4896240234375,-5.080402374267578,-777.702392578125,-266055.71875,23565.140625,2630.79345703125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00812530517578125,0.00476837158203125,0.01003265380859375,0.00812530517578125,0.0072479248046875,0.0101470947265625,0.00751495361328125,0.01377105712890625,0.0037384033203125,0.0102996826171875,0.01224517822265625,0.0038909912109375,0.0201416015625,0.00598907470703125,0.005645751953125,0.01552581787109375,0.08758544921875,0.19287109375,0.18402099609375,0.14007568359375,0.117950439453125,0.0811767578125,0.09246826171875,0.08087158203125,0.0927734375,0.138397216796875,0.084228515625,0.096893310546875,0.834503173828125,-0.350341796875,-0.487060546875,1.2713623046875,6.498963356018066
9,0.2595,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.40129280090332,-3.832951068878174,-771.7001342773438,-264306.25,24742.671875,2661.0166015625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008544921875,0.00453948974609375,0.01331329345703125,0.01522064208984375,0.01155853271484375,0.0141143798828125,0.00972747802734375,0.02338409423828125,0.005950927734375,0.01373291015625,0.0293731689453125,0.01140594482421875,0.0205230712890625,0.00820159912109375,0.004730224609375,0.0247955322265625,0.031585693359375,0.10467529296875,0.084686279296875,0.065155029296875,0.0762939453125,0.064849853515625,0.11810302734375,0.104217529296875,0.108642578125,0.142059326171875,0.138397216796875,0.092620849609375,1.06231689453125,1.61346435546875,-0.10528564453125,2.162017822265625,4.669657230377197
