,time,Force_Fx1,Force_Fy1,Force_Fz1,Moment_Mx1,Moment_My1,Moment_Mz1,Force_Fx2,Force_Fy2,Force_Fz2,Moment_Mx2,Moment_My2,Moment_Mz2,Force_Fx3,Force_Fy3,Force_Fz3,Moment_Mx3,Moment_My3,Moment_Mz3,Force_Fx4,Force_Fy4,Force_Fz4,Moment_Mx4,Moment_My4,Moment_Mz4,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6,Voltage_7,Voltage_8,Voltage_9,Voltage_10,Voltage_11,Voltage_12,Voltage_13,Voltage_14,Voltage_15,Voltage_16,Voltage_1-VM,Voltage_2-VL,Voltage_3-RF,Voltage_4-GRA,Voltage_5-TA,Voltage_6-AL,Voltage_7-ST,Voltage_8-BF,Voltage_9-MG,Voltage_10-LG,Voltage_11-TFL,Voltage_12-Gmax,Voltage_13-Gmed-intra,Voltage_14-PIR-intra,Voltage_15-OI-intra,Voltage_16-QF-intra,Force_Rig,TreadmillSpikes_1
0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.46923762559890747,60.813629150390625,-414.8946533203125,-62384.60546875,-36919.81640625,-3150.6669921875,2.0866191387176514,-59.81681823730469,-398.0479431152344,105521.1953125,-39368.4609375,3664.63134765625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0060272216796875,0.0043487548828125,0.0078582763671875,0.0109100341796875,0.00823974609375,0.00926971435546875,0.006256103515625,0.01262664794921875,0.0049591064453125,0.00415802001953125,0.0135040283203125,0.00934600830078125,0.00629425048828125,0.0074005126953125,0.003814697265625,0.01743316650390625,0.10284423828125,0.105743408203125,0.107574462890625,0.10009765625,0.096588134765625,0.10467529296875,0.113372802734375,0.101776123046875,0.10711669921875,0.112762451171875,0.099334716796875,0.110321044921875,0.10711669921875,0.11077880859375,0.10284423828125,0.10589599609375,4.012683391571045,-0.00011444091796875
1,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.40313929319381714,61.05770492553711,-414.5550231933594,-61959.13671875,-36846.6875,-3109.468017578125,2.152158260345459,-59.57481384277344,-399.1567077636719,105523.046875,-39323.98828125,3657.015380859375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0055694580078125,0.00827789306640625,0.0119781494140625,0.01300811767578125,0.00980377197265625,0.01251220703125,0.0067901611328125,0.02079010009765625,0.00640869140625,0.00926971435546875,0.0177764892578125,0.0144195556640625,0.00934600830078125,0.00995635986328125,0.00659942626953125,0.02605438232421875,0.106353759765625,0.09552001953125,0.100250244140625,0.104827880859375,0.10498046875,0.10589599609375,0.102081298828125,0.103607177734375,0.10528564453125,0.1055908203125,0.103607177734375,0.10528564453125,0.103912353515625,0.107421875,0.10528564453125,0.10284423828125,1.724726915359497,-0.00041961669921875
2,0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.627711832523346,61.258914947509766,-414.8162536621094,-62340.609375,-36713.5,-3143.89404296875,2.0403480529785156,-59.67897415161133,-398.27728271484375,105843.828125,-39502.5234375,3561.401611328125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0043487548828125,-0.0029754638671875,-0.00675201416015625,-0.009613037109375,-0.0045013427734375,-0.00919342041015625,-0.002288818359375,-0.01483917236328125,-0.00438690185546875,-0.005340576171875,-0.0099945068359375,-0.00827789306640625,-0.0058746337890625,-0.00579833984375,-0.0031280517578125,-0.01712799072265625,0.10406494140625,0.10833740234375,0.105743408203125,0.100555419921875,0.09521484375,0.104522705078125,0.113372802734375,0.103607177734375,0.10101318359375,0.108795166015625,0.111083984375,0.098419189453125,0.101776123046875,0.10986328125,0.1055908203125,0.103759765625,-1.8706330060958862,0.001678466796875
3,0.0015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6706305742263794,60.922183990478516,-414.6086730957031,-62093.06640625,-36905.8984375,-3042.35302734375,1.8893636465072632,-59.55514144897461,-397.6199035644531,105374.3828125,-39351.64453125,3656.856689453125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0049591064453125,-0.00751495361328125,-0.0104522705078125,-0.0140380859375,-0.009002685546875,-0.01373291015625,-0.006866455078125,-0.021209716796875,-0.00759124755859375,-0.0055694580078125,-0.0160980224609375,-0.012054443359375,-0.00713348388671875,-0.0077056884765625,-0.0032806396484375,-0.02414703369140625,0.109100341796875,0.111236572265625,0.117950439453125,0.1055908203125,0.098876953125,0.101776123046875,0.091094970703125,0.103759765625,0.113525390625,0.1019287109375,0.1068115234375,0.10162353515625,0.097198486328125,0.11566162109375,0.10467529296875,0.107879638671875,-4.485440254211426,0.00041961669921875
4,0.002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5813629031181335,60.991214752197266,-412.68487548828125,-62376.7109375,-36799.71484375,-3246.0400390625,2.2374768257141113,-59.77416229248047,-397.412109375,105454.8203125,-39519.890625,3633.984130859375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00583648681640625,0.0049591064453125,0.009918212890625,0.01068115234375,0.0070953369140625,0.01033782958984375,0.0030517578125,0.01506805419921875,0.00274658203125,0.00705718994140625,0.01220703125,0.009918212890625,0.00743865966796875,0.00629425048828125,0.004119873046875,0.01728057861328125,0.10284423828125,0.102691650390625,0.10498046875,0.103607177734375,0.10162353515625,0.095367431640625,0.0982666015625,0.103759765625,0.09002685546875,0.103912353515625,0.10009765625,0.100250244140625,0.09674072265625,0.113525390625,0.1031494140625,0.1007080078125,6.954341411590576,0.0006866455078125
5,0.0025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6705005168914795,61.07732009887695,-414.0292663574219,-62245.03125,-36786.75,-3122.4296875,2.129058837890625,-59.77091979980469,-396.5582580566406,105172.765625,-39411.89453125,3767.970703125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0087738037109375,0.00736236572265625,0.01163482666015625,0.0151824951171875,0.009765625,0.012359619140625,0.0067901611328125,0.01987457275390625,0.00484466552734375,0.00698089599609375,0.01613616943359375,0.012969970703125,0.01026153564453125,0.00988006591796875,0.00579833984375,0.02559661865234375,0.1080322265625,0.103912353515625,0.10650634765625,0.105133056640625,0.1116943359375,0.105438232421875,0.102996826171875,0.102691650390625,0.096282958984375,0.09796142578125,0.10284423828125,0.10162353515625,0.096893310546875,0.115966796875,0.1068115234375,0.100250244140625,7.608043193817139,0.00102996826171875
6,0.003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5352630615234375,61.12049865722656,-413.24188232421875,-62077.8125,-36754.5859375,-2984.66064453125,1.83699369430542,-59.68263244628906,-396.118408203125,105216.4453125,-39281.71484375,3434.8427734375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0052642822265625,-0.004119873046875,-0.00782012939453125,-0.009765625,-0.00885009765625,-0.0092315673828125,-0.006256103515625,-0.01453399658203125,-0.0035858154296875,-0.0048065185546875,-0.01125335693359375,-0.0107574462890625,-0.00598907470703125,-0.0054168701171875,-0.005035400390625,-0.0170135498046875,0.103759765625,0.107269287109375,0.105743408203125,0.1055908203125,0.10711669921875,0.1007080078125,0.1116943359375,0.1068115234375,0.091094970703125,0.10711669921875,0.103912353515625,0.10711669921875,0.099029541015625,0.11688232421875,0.10650634765625,0.10772705078125,-2.8511855602264404,-0.0003814697265625
7,0.0035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7366353273391724,61.589111328125,-413.9268798828125,-62174.890625,-37130.63671875,-3122.037353515625,2.0803511142730713,-59.68265914916992,-395.4313659667969,105166.9375,-39266.54296875,3560.351806640625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00629425048828125,-0.00797271728515625,-0.01117706298828125,-0.01514434814453125,-0.00942230224609375,-0.0118255615234375,-0.006103515625,-0.02056121826171875,-0.00598907470703125,-0.00583648681640625,-0.01537322998046875,-0.01087188720703125,-0.00820159912109375,-0.008697509765625,-0.00415802001953125,-0.02666473388671875,0.099945068359375,0.101165771484375,0.100555419921875,0.1031494140625,0.105133056640625,0.10498046875,0.102081298828125,0.10498046875,0.106964111328125,0.10009765625,0.10223388671875,0.099639892578125,0.096893310546875,0.11444091796875,0.1068115234375,0.110015869140625,-4.1585893630981445,0.00171661376953125
8,0.004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7799797654151917,61.56621551513672,-413.7551574707031,-62441.3828125,-36971.86328125,-3078.60791015625,1.7742156982421875,-59.397705078125,-395.41961669921875,105183.0859375,-39184.0546875,3598.462890625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00301361083984375,0.00591278076171875,0.00701904296875,0.010528564453125,0.00698089599609375,0.00972747802734375,0.0061798095703125,0.01438140869140625,0.0051116943359375,0.00484466552734375,0.01316070556640625,0.00835418701171875,0.00652313232421875,0.007171630859375,0.002899169921875,0.01880645751953125,0.103607177734375,0.105438232421875,0.10162353515625,0.103607177734375,0.1068115234375,0.095977783203125,0.11566162109375,0.101318359375,0.10772705078125,0.091400146484375,0.102081298828125,0.10406494140625,0.09857177734375,0.1116943359375,0.10345458984375,0.0982666015625,6.954341411590576,0.0017547607421875
9,0.0045000000000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9378619194030762,61.502281188964844,-413.85455322265625,-62404.93359375,-36923.67578125,-3245.815185546875,2.1062281131744385,-59.68273162841797,-396.4565124511719,105184.5,-39122.23046875,3619.746826171875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0046539306640625,0.00911712646484375,0.01148223876953125,0.01461029052734375,0.00957489013671875,0.0118255615234375,0.0072479248046875,0.02017974853515625,0.0067138671875,0.005645751953125,0.0177001953125,0.0147247314453125,0.00904083251953125,0.011749267578125,0.00514984130859375,0.02605438232421875,0.10162353515625,0.101470947265625,0.105133056640625,0.10772705078125,0.101165771484375,0.1007080078125,0.113677978515625,0.104827880859375,0.104827880859375,0.101318359375,0.1019287109375,0.103607177734375,0.099639892578125,0.1104736328125,0.1031494140625,0.10650634765625,4.012683391571045,0.00095367431640625
