,time,Force_Fx1,Force_Fy1,Force_Fz1,Moment_Mx1,Moment_My1,Moment_Mz1,Force_Fx2,Force_Fy2,Force_Fz2,Moment_Mx2,Moment_My2,Moment_Mz2,Force_Fx3,Force_Fy3,Force_Fz3,Moment_Mx3,Moment_My3,Moment_Mz3,Force_Fx4,Force_Fy4,Force_Fz4,Moment_Mx4,Moment_My4,Moment_Mz4,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6,Voltage_7,Voltage_8,Voltage_9,Voltage_10,Voltage_11,Voltage_12,Voltage_13,Voltage_14,Voltage_15,Voltage_16,Voltage_1-VM,Voltage_2-VL,Voltage_3-RF,Voltage_4-GRA,Voltage_5-TA,Voltage_6-AL,Voltage_7-ST,Voltage_8-BF,Voltage_9-MG,Voltage_10-LG,Voltage_11-TFL,Voltage_12-Gmax,Voltage_13-Gmed-intra,Voltage_14-PIR-intra,Voltage_15-OI-intra,Voltage_16-QF-intra,Force_Rig,TreadmillSpikes_1
0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.1500883102417,27.029298782348633,-528.7464599609375,-163210.5,6955.12744140625,-573.9033813476562,-9.338013648986816,-47.521724700927734,-368.3365783691406,107655.453125,16786.986328125,-8646.2578125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0081634521484375,0.0104522705078125,0.0115203857421875,0.01605987548828125,0.01316070556640625,0.0135040283203125,0.01071929931640625,0.02132415771484375,0.00759124755859375,0.0069427490234375,0.0215911865234375,0.02292633056640625,0.0141143798828125,0.0104522705078125,0.00171661376953125,0.02658843994140625,0.07232666015625,0.077972412109375,0.07293701171875,0.080413818359375,0.07354736328125,0.05462646484375,0.0579833984375,0.0799560546875,0.0738525390625,0.0848388671875,0.073089599609375,0.076904296875,0.075225830078125,0.680084228515625,1.63482666015625,0.8056640625,-0.19750048220157623,1.2499618530273438
1,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.0831880569458,27.10015869140625,-532.7874145507812,-163647.671875,6848.82958984375,-623.3405151367188,-9.505959510803223,-47.24748992919922,-366.94012451171875,106655.96875,16737.490234375,-8822.7822265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00827789306640625,-0.006561279296875,-0.0118255615234375,-0.0142669677734375,-0.0112152099609375,-0.0113677978515625,-0.0083160400390625,-0.02124786376953125,-0.00804901123046875,-0.0090789794921875,-0.0200653076171875,-0.0234222412109375,-0.0125885009765625,-0.01033782958984375,-0.003814697265625,-0.0269317626953125,0.075836181640625,0.07476806640625,0.07659912109375,0.074615478515625,0.08087158203125,0.049896240234375,0.0799560546875,0.07293701171875,0.08331298828125,0.09307861328125,0.072784423828125,0.07781982421875,0.07415771484375,-0.320281982421875,-0.797882080078125,-0.31829833984375,-3.656904458999634,1.2499618530273438
2,0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.662299156188965,27.719554901123047,-532.7359619140625,-164418.609375,6700.287109375,-598.108642578125,-9.84689712524414,-46.62931442260742,-362.41937255859375,105690.8828125,16996.2421875,-8738.5517578125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006866455078125,-0.00568389892578125,-0.01068115234375,-0.0140380859375,-0.009307861328125,-0.01125335693359375,-0.00583648681640625,-0.0209808349609375,-0.00637054443359375,-0.008087158203125,-0.022735595703125,-0.0232696533203125,-0.01461029052734375,-0.009918212890625,-0.005340576171875,-0.027923583984375,0.076446533203125,0.0811767578125,0.078277587890625,0.076904296875,0.0787353515625,0.0518798828125,0.07537841796875,0.0775146484375,0.0811767578125,0.076904296875,0.08575439453125,0.0726318359375,0.07598876953125,-0.706329345703125,-1.262054443359375,-0.7470703125,-5.229361057281494,1.2499618530273438
3,0.0015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.849431991577148,27.54568862915039,-535.7042846679688,-165468.03125,6604.7119140625,-823.5391845703125,-9.9310941696167,-46.43024444580078,-359.25927734375,104921.21875,16813.337890625,-8652.6025390625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00537872314453125,0.00850677490234375,0.01018524169921875,0.015716552734375,0.00972747802734375,0.0142669677734375,0.00545501708984375,0.0238800048828125,0.0077056884765625,0.0084686279296875,0.02346038818359375,0.02044677734375,0.01007080078125,0.0086212158203125,0.00682830810546875,0.025482177734375,0.072479248046875,0.08209228515625,0.072784423828125,0.07965087890625,0.07232666015625,0.052642822265625,0.07965087890625,0.07843017578125,0.09063720703125,0.0537109375,0.06866455078125,0.071563720703125,0.076751708984375,0.642242431640625,0.910797119140625,-0.24261474609375,5.777833938598633,1.2499618530273438
4,0.002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.247662544250488,27.567182540893555,-537.5399169921875,-165749.375,6394.05322265625,-858.604736328125,-10.201740264892578,-45.3178596496582,-355.8204345703125,103893.921875,17149.54296875,-8685.1142578125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00690460205078125,0.00698089599609375,0.01041412353515625,0.01556396484375,0.01041412353515625,0.01312255859375,0.00637054443359375,0.0209808349609375,0.005950927734375,0.00652313232421875,0.023193359375,0.023345947265625,0.01895904541015625,0.00957489013671875,0.0042724609375,0.0266265869140625,0.07659912109375,0.076751708984375,0.073699951171875,0.077667236328125,0.0762939453125,0.05645751953125,0.072021484375,0.07843017578125,0.078125,0.1025390625,0.075225830078125,0.077667236328125,0.07781982421875,0.703887939453125,1.41815185546875,1.08154296875,0.7459733486175537,1.2499618530273438
5,0.0025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.09521484375,27.56681251525879,-541.845458984375,-166485.734375,6394.24560546875,-830.6997680664062,-10.294824600219727,-45.12367630004883,-351.595703125,102378.109375,17187.1953125,-8824.6171875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0051116943359375,-0.00751495361328125,-0.0106048583984375,-0.0138092041015625,-0.01033782958984375,-0.01453399658203125,-0.00667572021484375,-0.02201080322265625,-0.006866455078125,-0.00835418701171875,-0.0211334228515625,-0.020751953125,-0.01071929931640625,-0.0096893310546875,-0.00644683837890625,-0.0261688232421875,0.06866455078125,0.071258544921875,0.07476806640625,0.06927490234375,0.08087158203125,0.051727294921875,0.0750732421875,0.0726318359375,0.08209228515625,0.08331298828125,0.07598876953125,0.073394775390625,0.075225830078125,-0.355072021484375,-0.60150146484375,0.315093994140625,-6.172834873199463,1.2499618530273438
6,0.003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.975850105285645,27.464797973632812,-545.2931518554688,-167324.890625,6381.66015625,-972.787841796875,-10.62796688079834,-44.4796257019043,-347.4740905761719,101917.546875,16946.564453125,-8800.861328125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00823974609375,-0.00881195068359375,-0.01102447509765625,-0.01453399658203125,-0.0102996826171875,-0.0119781494140625,-0.00820159912109375,-0.0196075439453125,-0.0058746337890625,-0.006866455078125,-0.01865386962890625,-0.0212860107421875,-0.01369476318359375,-0.0104522705078125,-0.00293731689453125,-0.02674102783203125,0.08392333984375,0.081024169921875,0.0872802734375,0.081939697265625,0.07843017578125,0.06072998046875,0.0787353515625,0.07659912109375,0.06591796875,0.07598876953125,0.069122314453125,0.07720947265625,0.076751708984375,-0.471649169921875,-1.2744140625,-0.526123046875,-8.059782028198242,1.2499618530273438
7,0.0035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.058121681213379,27.873027801513672,-546.1144409179688,-168781.890625,6044.912109375,-999.0340576171875,-10.978877067565918,-43.344783782958984,-343.5819091796875,100792.8203125,16976.083984375,-8740.0458984375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00659942626953125,0.00812530517578125,0.0118255615234375,0.01544952392578125,0.0103759765625,0.0124359130859375,0.0079345703125,0.02002716064453125,0.00926971435546875,0.007171630859375,0.02178192138671875,0.0197601318359375,0.0128936767578125,0.00835418701171875,0.00453948974609375,0.02773284912109375,0.0750732421875,0.0787353515625,0.081787109375,0.076751708984375,0.07354736328125,0.05645751953125,0.0750732421875,0.0775146484375,0.0628662109375,0.06805419921875,0.074310302734375,0.07720947265625,0.075836181640625,0.24078369140625,0.45379638671875,0.07568359375,6.406816482543945,1.2499618530273438
8,0.004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.261595726013184,28.088289260864258,-549.2593383789062,-169892.96875,6273.21923828125,-947.164794921875,-10.645294189453125,-42.575225830078125,-340.70599365234375,99515.9609375,16780.548828125,-8793.333984375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0067138671875,0.00766754150390625,0.0104522705078125,0.0154876708984375,0.010833740234375,0.012664794921875,0.00843048095703125,0.0201416015625,0.00728607177734375,0.00659942626953125,0.02178192138671875,0.02269744873046875,0.0170135498046875,0.0104522705078125,0.0054168701171875,0.027923583984375,0.07476806640625,0.074005126953125,0.074615478515625,0.072021484375,0.072784423828125,0.05126953125,0.0787353515625,0.07843017578125,0.0732421875,0.06866455078125,0.070953369140625,0.071563720703125,0.074615478515625,0.65460205078125,1.410675048828125,0.960693359375,-2.398939371109009,1.2499618530273438
9,0.0045000000000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.184650421142578,28.063989639282227,-551.4096069335938,-170639.953125,6115.287109375,-1117.2999267578125,-10.379161834716797,-42.121185302734375,-335.932861328125,98487.875,16664.046875,-8801.412109375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00644683837890625,-0.00438690185546875,-0.0121307373046875,-0.01247406005859375,-0.011138916015625,-0.0118255615234375,-0.0079345703125,-0.02239227294921875,-0.0046539306640625,-0.00885009765625,-0.017852783203125,-0.02231597900390625,-0.01003265380859375,-0.01129150390625,-0.0051116943359375,-0.02658843994140625,0.07354736328125,0.07843017578125,0.076446533203125,0.07537841796875,0.0811767578125,0.05584716796875,0.07843017578125,0.07598876953125,0.0799560546875,0.05859375,0.077056884765625,0.073699951171875,0.07537841796875,-0.22216796875,-0.559234619140625,0.122222900390625,-3.3424131870269775,1.2499618530273438
