,time,Force_Fx1,Force_Fy1,Force_Fz1,Moment_Mx1,Moment_My1,Moment_Mz1,Force_Fx2,Force_Fy2,Force_Fz2,Moment_Mx2,Moment_My2,Moment_Mz2,Force_Fx3,Force_Fy3,Force_Fz3,Moment_Mx3,Moment_My3,Moment_Mz3,Force_Fx4,Force_Fy4,Force_Fz4,Moment_Mx4,Moment_My4,Moment_Mz4,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6,Voltage_7,Voltage_8,Voltage_9,Voltage_10,Voltage_11,Voltage_12,Voltage_13,Voltage_14,Voltage_15,Voltage_16,Voltage_1-VM,Voltage_2-VL,Voltage_3-RF,Voltage_4-GRA,Voltage_5-TA,Voltage_6-AL,Voltage_7-ST,Voltage_8-BF,Voltage_9-MG,Voltage_10-LG,Voltage_11-TFL,Voltage_12-Gmax,Voltage_13-Gmed-intra,Voltage_14-PIR-intra,Voltage_15-OI-intra,Voltage_16-QF-intra,Force_Rig
0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.540367364883423,21.33975601196289,-274.82928466796875,-75700.796875,19482.099609375,1121.712890625,-2.9274559020996094,-19.96534538269043,-226.39724731445312,68140.3984375,20715.16796875,-4344.34814453125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012969970703125,-0.00125885009765625,-0.0035858154296875,-0.00537872314453125,-0.003814697265625,-0.0041961669921875,-0.0031280517578125,-0.00659942626953125,-0.0008392333984375,-0.005645751953125,0.01506805419921875,-0.0045013427734375,-0.00324249267578125,-0.00339508056640625,-0.00255584716796875,-0.0116729736328125,0.097198486328125,0.0982666015625,0.095977783203125,0.0946044921875,0.09246826171875,0.086822509765625,0.0909423828125,0.1141357421875,0.091400146484375,0.114593505859375,0.102996826171875,0.0860595703125,0.095977783203125,3.34442138671875,0.0958251953125,0.096282958984375,9.761608123779297
1,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.9064455032348633,22.029403686523438,-274.2160949707031,-76383.3203125,19595.8984375,1197.6329345703125,-2.7872631549835205,-20.37943458557129,-226.65548706054688,67993.1171875,20631.453125,-4225.67724609375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00701904296875,-0.00942230224609375,-0.0125885009765625,-0.0157928466796875,-0.01155853271484375,-0.01392364501953125,-0.0098419189453125,-0.02132415771484375,-0.00522613525390625,-0.0075531005859375,-0.008392333984375,-0.01766204833984375,-0.008697509765625,-0.00995635986328125,-0.0029754638671875,-0.0292205810546875,0.093841552734375,0.0946044921875,0.093231201171875,0.094757080078125,0.0946044921875,0.090789794921875,0.097808837890625,0.116119384765625,0.100860595703125,0.1544189453125,0.094451904296875,0.100860595703125,0.09429931640625,2.8594970703125,0.09857177734375,0.09368896484375,-1.5600780248641968
2,0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6348133087158203,21.443113327026367,-276.1702880859375,-76555.0625,19581.533203125,1164.66357421875,-2.5911500453948975,-19.92378807067871,-225.7708282470703,67689.3125,20461.01953125,-4231.5947265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002899169921875,0.00274658203125,0.0042724609375,0.00732421875,0.00415802001953125,0.00545501708984375,0.00553131103515625,0.00759124755859375,0.00087738037109375,0.00354766845703125,-0.013427734375,0.0060272216796875,0.00469207763671875,0.00141143798828125,0.0029754638671875,0.01129150390625,0.0970458984375,0.102081298828125,0.098419189453125,0.096282958984375,0.097198486328125,0.09674072265625,0.10040283203125,0.078277587890625,0.104217529296875,0.106964111328125,0.0970458984375,0.096282958984375,0.100555419921875,-3.09967041015625,0.098876953125,0.0982666015625,11.019573211669922
3,0.0015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.709718704223633,21.855533599853516,-275.9808349609375,-76550.875,19384.568359375,1215.97998046875,-2.8351213932037354,-19.993864059448242,-225.90109252929688,67850.0703125,20251.15625,-4207.0380859375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008544921875,0.0091552734375,0.01251220703125,0.01537322998046875,0.0131988525390625,0.015869140625,0.00865936279296875,0.023040771484375,0.00457763671875,0.008392333984375,0.0087738037109375,0.0170135498046875,0.010223388671875,0.00896453857421875,0.0045013427734375,0.02872467041015625,0.102081298828125,0.101470947265625,0.09674072265625,0.09918212890625,0.097198486328125,0.100555419921875,0.08575439453125,0.06622314453125,0.10711669921875,0.0726318359375,0.093536376953125,0.0921630859375,0.095367431640625,-2.79754638671875,0.09857177734375,0.098724365234375,8.503643035888672
4,0.002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4608116149902344,21.729293823242188,-275.05377197265625,-77133.4296875,19688.083984375,1169.6124267578125,-2.8538312911987305,-19.930660247802734,-224.0828857421875,67779.34375,20291.248046875,-4236.740234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0025177001953125,-0.00274658203125,-0.0046539306640625,-0.00453948974609375,-0.0040435791015625,-0.00476837158203125,-0.00301361083984375,-0.0090789794921875,-0.00026702880859375,-0.0035858154296875,0.0145721435546875,-0.00499725341796875,-0.0041961669921875,-0.00133514404296875,-0.0035858154296875,-0.0127410888671875,0.09796142578125,0.098114013671875,0.088958740234375,0.098114013671875,0.094146728515625,0.093994140625,0.09490966796875,0.095672607421875,0.093536376953125,0.1275634765625,0.09521484375,0.090484619140625,0.093994140625,3.34014892578125,0.0946044921875,0.096893310546875,6.302204132080078
5,0.0025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4763216972351074,22.06433868408203,-276.3937072753906,-77074.640625,19677.84765625,1233.34619140625,-2.6246652603149414,-19.924203872680664,-225.07005310058594,67422.4375,20434.8125,-4178.2802734375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005645751953125,-0.00720977783203125,-0.01247406005859375,-0.01567840576171875,-0.01338958740234375,-0.0141143798828125,-0.0049591064453125,-0.02185821533203125,-0.0075531005859375,-0.00926971435546875,-0.00789642333984375,-0.01613616943359375,-0.00965118408203125,-0.00934600830078125,-0.00362396240234375,-0.030670166015625,0.095367431640625,0.0860595703125,0.095367431640625,0.093536376953125,0.090789794921875,0.097503662109375,0.091705322265625,0.10009765625,0.10040283203125,0.0653076171875,0.09552001953125,0.09979248046875,0.097503662109375,2.85552978515625,0.09765625,0.09521484375,0.6413609385490417
6,0.003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4058806896209717,21.818561553955078,-278.17120361328125,-77342.2734375,19664.875,1239.236572265625,-2.590881109237671,-19.58922576904297,-224.36068725585938,67168.671875,20436.541015625,-4225.220703125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00308990478515625,0.0040435791015625,0.00484466552734375,0.0064849853515625,0.00438690185546875,0.00453948974609375,0.0072479248046875,0.0057220458984375,0.00354766845703125,0.00293731689453125,-0.01251220703125,0.00705718994140625,0.00431060791015625,0.0040435791015625,0.00095367431640625,0.012664794921875,0.097503662109375,0.103607177734375,0.101318359375,0.104827880859375,0.085906982421875,0.093994140625,0.101165771484375,0.09918212890625,0.105438232421875,0.263214111328125,0.09429931640625,0.095672607421875,0.101470947265625,-3.09906005859375,0.09918212890625,0.09918212890625,2.8427999019622803
7,0.0035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.568779468536377,22.214191436767578,-279.0846862792969,-77258.796875,19662.857421875,1157.0323486328125,-2.677269220352173,-19.96070098876953,-224.56724548339844,67400.78125,20049.994140625,-4201.76953125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0064849853515625,0.00736236572265625,0.0130462646484375,0.01804351806640625,0.0109100341796875,0.013885498046875,0.00682830810546875,0.0225830078125,0.00804901123046875,0.00919342041015625,0.010223388671875,0.01506805419921875,0.008544921875,0.0098419189453125,0.00904083251953125,0.029296875,0.095672607421875,0.093994140625,0.0958251953125,0.095367431640625,0.1025390625,0.0970458984375,0.1025390625,0.0982666015625,0.090179443359375,0.105743408203125,0.09552001953125,0.096282958984375,0.098114013671875,-2.79266357421875,0.09552001953125,0.095672607421875,9.761608123779297
8,0.004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6236135959625244,22.33731460571289,-279.1485595703125,-77615.5859375,19797.1171875,1302.766845703125,-3.421586036682129,-19.88853645324707,-223.66354370117188,66894.7734375,20239.7734375,-4254.869140625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0030517578125,-0.00438690185546875,-0.003814697265625,-0.00576019287109375,-0.00301361083984375,-0.0057220458984375,-0.0003814697265625,-0.00667572021484375,-0.0005340576171875,-0.0051116943359375,0.01300811767578125,-0.0037384033203125,-0.00499725341796875,-0.0016021728515625,-0.00308990478515625,-0.011749267578125,0.09490966796875,0.0933837890625,0.098724365234375,0.095367431640625,0.095062255859375,0.094757080078125,0.09735107421875,0.09185791015625,0.09674072265625,0.099639892578125,0.09674072265625,0.09796142578125,0.09918212890625,3.33648681640625,0.09521484375,0.09307861328125,15.422451972961426
9,0.0045000000000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.834786891937256,22.47903823852539,-278.80303955078125,-77679.125,19795.67578125,1298.2161865234375,-2.822274923324585,-19.520675659179688,-224.78256225585938,67019.2421875,20389.501953125,-4260.4697265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006256103515625,-0.00640869140625,-0.01201629638671875,-0.0152587890625,-0.01323699951171875,-0.01399993896484375,-0.00720977783203125,-0.020294189453125,-0.00701904296875,-0.00926971435546875,-0.008087158203125,-0.01697540283203125,-0.00911712646484375,-0.010528564453125,-0.00301361083984375,-0.027923583984375,0.09185791015625,0.09552001953125,0.095977783203125,0.099029541015625,0.0927734375,0.094757080078125,0.0921630859375,0.095672607421875,0.09490966796875,0.10498046875,0.09979248046875,0.092010498046875,0.0946044921875,2.84912109375,0.09521484375,0.0958251953125,-0.6166041493415833
