,time,Force_Fx1,Force_Fy1,Force_Fz1,Moment_Mx1,Moment_My1,Moment_Mz1,Force_Fx2,Force_Fy2,Force_Fz2,Moment_Mx2,Moment_My2,Moment_Mz2,Force_Fx3,Force_Fy3,Force_Fz3,Moment_Mx3,Moment_My3,Moment_Mz3,Force_Fx4,Force_Fy4,Force_Fz4,Moment_Mx4,Moment_My4,Moment_Mz4,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6,Voltage_7,Voltage_8,Voltage_9,Voltage_10,Voltage_11,Voltage_12,Voltage_13,Voltage_14,Voltage_15,Voltage_16,Voltage_1-VM,Voltage_2-VL,Voltage_3-RF,Voltage_4-GRA,Voltage_5-TA,Voltage_6-AL,Voltage_7-ST,Voltage_8-BF,Voltage_9-MG,Voltage_10-LG,Voltage_11-TFL,Voltage_12-Gmax,Voltage_13-Gmed-intra,Voltage_14-PIR-intra,Voltage_15-OI-intra,Voltage_16-QF-intra,Force_Rig,TreadmillSpikes_1
0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3308205604553223,12.871232032775879,-376.4352111816406,-131901.609375,2957.10009765625,1366.941162109375,-2.52105712890625,-19.10254669189453,-351.1474609375,96502.765625,8343.095703125,-4315.9443359375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00438690185546875,-0.0048828125,-0.00782012939453125,-0.009918212890625,-0.0075531005859375,-0.0090789794921875,-0.0020599365234375,-0.0101470947265625,-0.00148773193359375,-0.0162506103515625,0.00186920166015625,0.00423431396484375,0.00850677490234375,-0.00579833984375,-0.00209808349609375,-0.0152587890625,0.10711669921875,0.1080322265625,0.110015869140625,0.108795166015625,0.10986328125,0.10833740234375,0.125579833984375,-0.149078369140625,0.102386474609375,0.115203857421875,0.11566162109375,0.106048583984375,-2.81494140625,2.9107666015625,2.90374755859375,2.94769287109375,94.1233901977539,1.2499618530273438
1,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.834411382675171,12.976778984069824,-375.9929504394531,-130894.40625,2979.184326171875,1522.415283203125,-2.6228818893432617,-19.505844116210938,-354.7904357910156,97384.78125,8213.2939453125,-4312.060546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0106048583984375,0.00701904296875,0.01117706298828125,0.0125885009765625,0.0116729736328125,0.0176239013671875,0.002593994140625,0.0165557861328125,0.00705718994140625,0.02933502197265625,-0.00568389892578125,-0.0069427490234375,-0.014801025390625,0.0092315673828125,0.00286102294921875,0.02498626708984375,0.1123046875,0.118255615234375,0.115509033203125,0.1177978515625,0.117950439453125,0.11199951171875,0.05645751953125,0.084381103515625,0.155792236328125,0.12542724609375,0.11749267578125,0.114593505859375,3.376922607421875,-3.04443359375,-3.04168701171875,-3.02093505859375,107.29424285888672,1.2499618530273438
2,0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9766565561294556,12.79572582244873,-371.89849853515625,-129909.2265625,2914.21923828125,1367.8221435546875,-2.4839019775390625,-19.834030151367188,-357.3865661621094,98037.375,8337.8818359375,-4269.44873046875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00530242919921875,0.0048828125,0.00759124755859375,0.00949859619140625,0.00690460205078125,0.00873565673828125,-0.000152587890625,0.009918212890625,0.0032806396484375,0.01495361328125,-0.0018310546875,-0.0029754638671875,-0.00820159912109375,0.00507354736328125,0.001983642578125,0.016326904296875,0.106353759765625,0.10986328125,0.106201171875,0.110626220703125,0.10101318359375,0.10894775390625,0.0885009765625,0.11749267578125,0.09796142578125,0.113067626953125,0.099639892578125,0.105743408203125,2.94830322265625,-2.80670166015625,-2.79388427734375,-2.81036376953125,100.5481948852539,1.2499618530273438
3,0.0015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8984571695327759,12.453242301940918,-368.57745361328125,-128704.1484375,3262.146240234375,1383.9931640625,-2.0924153327941895,-20.41383171081543,-358.874755859375,98578.5,8310.521484375,-4252.5009765625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0086212158203125,-0.0070953369140625,-0.0102996826171875,-0.01285552978515625,-0.006866455078125,-0.0186920166015625,-0.0009918212890625,-0.0151824951171875,-0.00453948974609375,-0.02716064453125,0.00698089599609375,0.0092315673828125,0.01605987548828125,-0.0135040283203125,-0.00270843505859375,-0.02666473388671875,0.1190185546875,0.11505126953125,0.1123046875,0.11566162109375,0.107879638671875,0.10986328125,0.101776123046875,0.21392822265625,0.11444091796875,0.10406494140625,0.1116943359375,0.114898681640625,-3.039703369140625,3.38714599609375,3.39385986328125,3.378448486328125,92.83843231201172,1.2499618530273438
4,0.002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2444803714752197,12.225069999694824,-366.6997375488281,-128159.0546875,3391.54931640625,1286.674560546875,-2.3064804077148438,-20.173635482788086,-362.21368408203125,99369.703125,8333.7763671875,-4181.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00514984130859375,-0.00232696533203125,-0.00629425048828125,-0.00644683837890625,-0.00579833984375,-0.01018524169921875,-0.00171661376953125,-0.01247406005859375,-0.00514984130859375,-0.016326904296875,0.00118255615234375,0.0020599365234375,0.0067901611328125,-0.00301361083984375,-0.00148773193359375,-0.01399993896484375,0.111846923828125,0.11474609375,0.11383056640625,0.112762451171875,0.118865966796875,0.102081298828125,0.11749267578125,0.143585205078125,0.09979248046875,0.13031005859375,0.10955810546875,0.111083984375,-2.817535400390625,2.9156494140625,2.9107666015625,2.949066162109375,95.7295913696289,1.2499618530273438
5,0.0025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.423017978668213,11.287715911865234,-363.3800964355469,-127094.59375,3253.349365234375,1329.1280517578125,-2.3863940238952637,-20.57895278930664,-365.31097412109375,100501.53125,8288.4638671875,-4138.5830078125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.009002685546875,0.00690460205078125,0.01117706298828125,0.01430511474609375,0.0093841552734375,0.01995086669921875,0.00354766845703125,0.0180816650390625,0.0069427490234375,0.0286865234375,-0.0043487548828125,-0.0090789794921875,-0.0144195556640625,0.009307861328125,0.0040435791015625,0.0250244140625,0.118255615234375,0.120391845703125,0.11932373046875,0.113067626953125,0.117340087890625,0.11566162109375,0.109710693359375,-0.05889892578125,0.1080322265625,0.1324462890625,0.1129150390625,0.112152099609375,3.372955322265625,-3.04412841796875,-3.04412841796875,-3.026580810546875,106.9729995727539,1.2499618530273438
6,0.003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7304762601852417,10.42825698852539,-358.9295349121094,-126226.0625,2855.9443359375,1206.9405517578125,-1.760408878326416,-21.144853591918945,-369.34808349609375,101249.8359375,8080.67626953125,-4109.49365234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00492095947265625,0.003814697265625,0.00629425048828125,0.0077056884765625,0.00701904296875,0.00980377197265625,0.00171661376953125,0.01007080078125,0.00308990478515625,0.016937255859375,-0.0009918212890625,-0.00339508056640625,-0.00659942626953125,0.00698089599609375,0.00213623046875,0.0135040283203125,0.1043701171875,0.110931396484375,0.1116943359375,0.110015869140625,0.1055908203125,0.113067626953125,0.11077880859375,0.16082763671875,0.103607177734375,0.0994873046875,0.101776123046875,0.106964111328125,2.94891357421875,-2.80792236328125,-2.794189453125,-2.812652587890625,99.90571594238281,1.2499618530273438
7,0.0035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8879355192184448,10.42825698852539,-358.2393798828125,-125211.546875,3377.89404296875,1453.7520751953125,-1.7243568897247314,-22.23224449157715,-371.9446105957031,101943.078125,8408.6201171875,-4031.871337890625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0086212158203125,-0.00659942626953125,-0.01003265380859375,-0.01373291015625,-0.00957489013671875,-0.018463134765625,-0.0005340576171875,-0.01773834228515625,-0.00518798828125,-0.02918243408203125,0.0058746337890625,0.00797271728515625,0.0156402587890625,-0.00946044921875,-0.002899169921875,-0.027008056640625,0.11627197265625,0.11932373046875,0.1123046875,0.122222900390625,0.111083984375,0.113067626953125,0.102386474609375,0.142974853515625,0.11627197265625,0.1177978515625,0.11871337890625,0.11688232421875,-3.03619384765625,3.38165283203125,3.39141845703125,3.379669189453125,93.48091125488281,1.2499618530273438
8,0.004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4624563455581665,10.160865783691406,-356.82757568359375,-124842.9609375,3021.739013671875,1474.76123046875,-1.4940447807312012,-22.7374324798584,-375.4786682128906,102794.6328125,8240.5693359375,-4087.457763671875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00461578369140625,-0.00370025634765625,-0.006256103515625,-0.0093841552734375,-0.0060272216796875,-0.01247406005859375,-0.0009918212890625,-0.01331329345703125,-0.002899169921875,-0.01556396484375,0.0020599365234375,0.0063323974609375,0.00827789306640625,-0.0035858154296875,-0.00148773193359375,-0.0151824951171875,0.110931396484375,0.110626220703125,0.106353759765625,0.110626220703125,0.09918212890625,0.1123046875,0.126800537109375,0.14129638671875,0.10894775390625,0.10955810546875,0.110931396484375,0.115203857421875,-2.815093994140625,2.906494140625,2.9034423828125,2.94403076171875,97.0145492553711,1.2499618530273438
9,0.0045000000000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6655840873718262,10.363938331604004,-354.1593322753906,-123580.8125,3227.35498046875,1398.634521484375,-1.280922293663025,-23.22860336303711,-378.1312255859375,103578.8671875,8385.7080078125,-4037.52001953125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00904083251953125,0.0057220458984375,0.01071929931640625,0.0122833251953125,0.0103759765625,0.01800537109375,0.00370025634765625,0.0168609619140625,0.00751495361328125,0.02750396728515625,-0.00396728515625,-0.0081634521484375,-0.01308441162109375,0.01125335693359375,0.00457763671875,0.02513885498046875,0.122833251953125,0.116729736328125,0.114898681640625,0.115966796875,0.11505126953125,0.118560791015625,-0.003814697265625,0.065460205078125,0.1220703125,0.119171142578125,0.1068115234375,0.1104736328125,3.37677001953125,-3.04473876953125,-3.04595947265625,-3.02093505859375,107.29424285888672,1.2499618530273438
